,hour,start_cell,end_cell,end,prob
1,3.0,0,3,0,1.0
5,3.0,0,4,219,1.0
8,3.0,1,3,0,0.0625
9,3.0,1,3,3,0.0625
12,3.0,1,3,52,0.8125
15,3.0,1,1,70,1.0
20,3.0,1,6,129,0.5
22,3.0,1,6,146,0.5
24,3.0,1,3,162,0.0625
30,3.0,1,4,209,1.0
39,3.0,2,3,52,1.0
45,3.0,3,8,82,1.0
47,3.0,3,6,129,1.0
56,3.0,6,1,174,1.0
59,3.0,7,3,3,0.5
65,3.0,7,7,147,1.0
66,3.0,7,3,198,0.5
68,3.0,7,4,220,1.0
77,3.0,8,1,169,1.0
86,3.0,9,3,52,1.0
88,3.0,9,1,70,1.0
89,3.0,9,7,115,1.0
93,3.0,9,0,152,1.0
94,3.0,9,6,167,1.0
532,4.0,0,3,0,0.4
535,4.0,0,0,49,0.3333333333333333
538,4.0,0,3,52,0.2
553,4.0,0,7,147,1.0
554,4.0,0,0,155,0.6666666666666666
556,4.0,0,3,162,0.2
561,4.0,0,3,198,0.2
562,4.0,0,4,209,0.2
564,4.0,0,6,218,1.0
565,4.0,0,4,219,0.7000000000000001
566,4.0,0,4,220,0.1
572,4.0,0,1,285,1.0
573,4.0,1,3,0,0.5263157894736842
577,4.0,1,6,11,0.3333333333333333
586,4.0,1,3,52,0.4736842105263158
590,4.0,1,1,70,0.2
603,4.0,1,1,122,0.2
606,4.0,1,6,129,0.1333333333333333
612,4.0,1,6,146,0.5333333333333333
617,4.0,1,1,174,0.6
626,4.0,1,4,209,0.25
628,4.0,1,4,219,0.7499999999999999
646,4.0,2,3,0,0.3
651,4.0,2,3,52,0.2
658,4.0,2,2,97,1.0
663,4.0,2,6,129,0.0909090909090909
664,4.0,2,6,146,0.0909090909090909
666,4.0,2,3,162,0.5
667,4.0,2,6,167,0.0909090909090909
674,4.0,2,4,209,1.0
677,4.0,2,6,218,0.7272727272727272
683,4.0,2,7,270,1.0
685,4.0,2,1,285,1.0
687,4.0,3,3,3,0.6666666666666666
695,4.0,3,6,146,0.5
697,4.0,3,3,162,0.1666666666666666
698,4.0,3,6,167,0.5
702,4.0,3,3,198,0.1666666666666666
718,4.0,4,4,220,1.0
726,4.0,5,7,270,1.0
731,4.0,6,1,122,0.6666666666666666
732,4.0,6,7,147,0.5
734,4.0,6,1,174,0.3333333333333333
743,4.0,6,7,270,0.5
745,4.0,7,3,0,0.6
746,4.0,7,7,1,0.3333333333333333
748,4.0,7,6,12,0.3333333333333333
754,4.0,7,0,49,0.3
762,4.0,7,4,108,0.1
766,4.0,7,6,129,0.6666666666666666
769,4.0,7,7,147,0.3333333333333333
770,4.0,7,0,153,0.6
772,4.0,7,1,174,1.0
782,4.0,7,3,198,0.4
785,4.0,7,4,209,0.8
788,4.0,7,4,220,0.1
799,4.0,7,5,264,1.0
803,4.0,7,7,270,0.3333333333333333
805,4.0,7,0,277,0.1
815,4.0,8,3,52,1.0
817,4.0,8,8,82,1.0
825,4.0,8,1,169,0.7777777777777778
834,4.0,8,6,218,1.0
840,4.0,8,1,285,0.2222222222222222
842,4.0,9,3,0,0.0263157894736842
846,4.0,9,6,11,0.1428571428571428
848,4.0,9,9,14,0.6666666666666666
859,4.0,9,3,52,0.9736842105263156
870,4.0,9,4,108,0.25
873,4.0,9,6,129,0.4285714285714285
877,4.0,9,0,152,0.25
878,4.0,9,0,153,0.75
882,4.0,9,9,165,0.3333333333333333
884,4.0,9,6,167,0.4285714285714285
893,4.0,9,4,209,0.25
897,4.0,9,4,219,0.5
904,4.0,9,5,264,1.0
909,4.0,9,7,270,1.0
2653,5.0,0,3,0,0.064516129032258
2654,5.0,0,3,3,0.1612903225806451
2657,5.0,0,6,11,0.125
2658,5.0,0,6,12,0.375
2673,5.0,0,0,49,0.2142857142857142
2675,5.0,0,3,52,0.064516129032258
2682,5.0,0,0,71,0.1428571428571428
2692,5.0,0,4,108,0.2608695652173913
2696,5.0,0,1,122,1.0
2700,5.0,0,3,132,0.032258064516129
2705,5.0,0,6,146,0.125
2706,5.0,0,7,147,1.0
2707,5.0,0,0,152,0.1428571428571428
2708,5.0,0,0,153,0.0714285714285714
2709,5.0,0,0,154,0.0714285714285714
2710,5.0,0,0,155,0.0714285714285714
2712,5.0,0,3,162,0.5806451612903226
2713,5.0,0,9,165,1.0
2726,5.0,0,3,198,0.0967741935483871
2730,5.0,0,4,209,0.1739130434782609
2734,5.0,0,6,216,0.375
2736,5.0,0,4,219,0.5217391304347827
2737,5.0,0,4,220,0.0434782608695652
2754,5.0,0,0,277,0.2857142857142857
2758,5.0,1,3,0,0.2682926829268293
2760,5.0,1,3,3,0.5121951219512195
2765,5.0,1,6,11,0.2105263157894736
2766,5.0,1,6,12,0.0263157894736842
2780,5.0,1,3,52,0.1219512195121951
2787,5.0,1,1,70,0.1818181818181818
2797,5.0,1,1,90,0.1363636363636363
2801,5.0,1,2,96,0.75
2813,5.0,1,1,122,0.2272727272727272
2817,5.0,1,6,129,0.263157894736842
2818,5.0,1,3,132,0.048780487804878
2826,5.0,1,6,146,0.1578947368421052
2827,5.0,1,2,150,0.25
2828,5.0,1,0,152,0.1111111111111111
2829,5.0,1,0,153,0.888888888888889
2836,5.0,1,6,167,0.0526315789473684
2837,5.0,1,1,169,0.0454545454545454
2838,5.0,1,1,174,0.1818181818181818
2851,5.0,1,3,198,0.048780487804878
2857,5.0,1,4,209,0.2
2861,5.0,1,6,216,0.0789473684210526
2862,5.0,1,6,218,0.2105263157894736
2863,5.0,1,4,219,0.8000000000000002
2883,5.0,1,7,270,1.0
2887,5.0,1,1,285,0.2272727272727272
2888,5.0,2,3,0,0.4
2909,5.0,2,3,52,0.2
2911,5.0,2,6,55,0.0833333333333333
2923,5.0,2,1,90,0.0714285714285714
2926,5.0,2,2,97,0.7142857142857142
2931,5.0,2,4,108,0.2
2934,5.0,2,1,122,0.2142857142857142
2936,5.0,2,6,129,0.1666666666666666
2941,5.0,2,6,146,0.25
2942,5.0,2,8,148,1.0
2944,5.0,2,2,150,0.2857142857142857
2947,5.0,2,9,165,1.0
2948,5.0,2,6,167,0.0833333333333333
2949,5.0,2,1,169,0.0714285714285714
2955,5.0,2,3,198,0.4
2961,5.0,2,4,209,0.4
2963,5.0,2,6,216,0.0833333333333333
2965,5.0,2,6,218,0.3333333333333333
2966,5.0,2,4,219,0.4
2982,5.0,2,7,270,1.0
2986,5.0,2,1,285,0.6428571428571428
2989,5.0,3,3,0,0.0384615384615384
2990,5.0,3,3,3,0.4615384615384615
2993,5.0,3,6,11,0.0555555555555555
3001,5.0,3,0,49,1.0
3002,5.0,3,3,52,0.3461538461538461
3012,5.0,3,6,129,0.0555555555555555
3014,5.0,3,3,132,0.0769230769230769
3016,5.0,3,8,137,1.0
3019,5.0,3,6,146,0.1111111111111111
3020,5.0,3,6,167,0.5
3032,5.0,3,3,198,0.0769230769230769
3038,5.0,3,6,218,0.2777777777777778
3051,5.0,4,3,3,0.0909090909090909
3057,5.0,4,0,49,1.0
3063,5.0,4,4,108,0.4666666666666667
3068,5.0,4,3,132,0.1818181818181818
3069,5.0,4,7,147,0.6
3071,5.0,4,3,162,0.7272727272727273
3074,5.0,4,4,209,0.1333333333333333
3077,5.0,4,6,218,1.0
3078,5.0,4,4,219,0.2666666666666666
3079,5.0,4,4,220,0.1333333333333333
3087,5.0,4,7,270,0.4
3090,5.0,5,6,12,0.25
3098,5.0,5,0,71,1.0
3102,5.0,5,1,90,1.0
3104,5.0,5,6,129,0.25
3105,5.0,5,6,146,0.5
3106,5.0,5,9,165,1.0
3111,5.0,5,5,191,0.5
3113,5.0,5,7,238,0.0833333333333333
3115,5.0,5,5,264,0.5
3119,5.0,5,7,270,0.9166666666666669
3121,5.0,6,3,3,0.8333333333333334
3125,5.0,6,6,11,0.5
3131,5.0,6,3,52,0.1666666666666666
3136,5.0,6,1,122,0.5
3142,5.0,6,7,147,0.8571428571428571
3144,5.0,6,9,165,1.0
3145,5.0,6,1,174,0.5
3152,5.0,6,6,216,0.5
3163,5.0,6,7,270,0.1428571428571428
3168,5.0,7,3,0,0.3125
3169,5.0,7,7,1,0.1111111111111111
3170,5.0,7,3,3,0.0625
3179,5.0,7,9,18,0.3076923076923077
3184,5.0,7,9,28,0.6153846153846154
3193,5.0,7,0,49,0.2916666666666667
3196,5.0,7,3,52,0.25
3205,5.0,7,1,70,0.25
3206,5.0,7,0,71,0.0416666666666666
3214,5.0,7,1,90,0.125
3222,5.0,7,4,108,0.2352941176470588
3226,5.0,7,7,115,0.2222222222222222
3230,5.0,7,1,122,0.125
3231,5.0,7,8,124,1.0
3244,5.0,7,6,146,0.1666666666666666
3245,5.0,7,7,147,0.2222222222222222
3246,5.0,7,0,152,0.0416666666666666
3247,5.0,7,0,153,0.25
3248,5.0,7,0,154,0.0416666666666666
3249,5.0,7,0,155,0.25
3252,5.0,7,3,162,0.125
3253,5.0,7,9,165,0.0769230769230769
3254,5.0,7,6,167,0.8333333333333334
3255,5.0,7,1,169,0.125
3271,5.0,7,3,198,0.25
3276,5.0,7,4,209,0.2352941176470588
3279,5.0,7,4,219,0.4705882352941176
3280,5.0,7,4,220,0.0588235294117647
3292,5.0,7,7,238,0.0555555555555555
3308,5.0,7,7,270,0.3888888888888889
3313,5.0,7,0,277,0.0833333333333333
3318,5.0,7,1,285,0.375
3320,5.0,8,3,0,0.037037037037037
3321,5.0,8,3,3,0.1481481481481481
3324,5.0,8,6,11,0.3333333333333333
3331,5.0,8,3,52,0.8148148148148149
3338,5.0,8,8,82,0.5555555555555556
3344,5.0,8,1,122,0.4
3346,5.0,8,8,124,0.3333333333333333
3350,5.0,8,6,129,0.6666666666666666
3356,5.0,8,8,148,0.1111111111111111
3361,5.0,8,1,169,0.4
3374,5.0,8,4,209,0.888888888888889
3377,5.0,8,4,220,0.1111111111111111
3394,5.0,8,7,270,1.0
3398,5.0,8,1,285,0.2
3401,5.0,9,3,0,0.0869565217391304
3403,5.0,9,3,3,0.0869565217391304
3408,5.0,9,6,11,0.0857142857142857
3409,5.0,9,6,12,0.0571428571428571
3411,5.0,9,9,14,0.1111111111111111
3414,5.0,9,9,18,0.3333333333333333
3422,5.0,9,9,28,0.3333333333333333
3429,5.0,9,0,49,0.326530612244898
3431,5.0,9,3,52,0.6521739130434783
3434,5.0,9,6,55,0.1714285714285714
3440,5.0,9,1,70,0.4499999999999999
3441,5.0,9,0,71,0.0612244897959183
3454,5.0,9,7,115,0.1428571428571428
3457,5.0,9,1,122,0.4
3461,5.0,9,6,129,0.2571428571428571
3462,5.0,9,3,132,0.0434782608695652
3467,5.0,9,7,147,0.1428571428571428
3469,5.0,9,0,152,0.2653061224489796
3470,5.0,9,0,153,0.2244897959183673
3471,5.0,9,0,154,0.1224489795918367
3476,5.0,9,3,162,0.0434782608695652
3477,5.0,9,9,165,0.2222222222222222
3479,5.0,9,6,167,0.3428571428571428
3480,5.0,9,1,174,0.05
3493,5.0,9,3,198,0.0869565217391304
3501,5.0,9,4,209,0.1428571428571428
3505,5.0,9,6,216,0.0571428571428571
3507,5.0,9,6,218,0.0285714285714285
3508,5.0,9,4,219,0.1428571428571428
3509,5.0,9,4,220,0.7142857142857142
3529,5.0,9,5,264,1.0
3533,5.0,9,7,270,0.7142857142857142
3538,5.0,9,1,285,0.1
7415,6.0,0,3,0,0.0816326530612245
7416,6.0,0,7,1,0.1111111111111111
7418,6.0,0,3,3,0.6122448979591838
7424,6.0,0,6,11,0.3
7425,6.0,0,6,12,0.1666666666666666
7433,6.0,0,9,28,1.0
7442,6.0,0,0,49,0.2424242424242424
7444,6.0,0,3,52,0.1020408163265306
7447,6.0,0,6,55,0.1666666666666666
7454,6.0,0,0,71,0.0909090909090909
7469,6.0,0,4,108,0.1702127659574468
7474,6.0,0,7,115,0.1111111111111111
7476,6.0,0,1,122,0.4285714285714285
7480,6.0,0,6,129,0.0999999999999999
7483,6.0,0,3,132,0.0816326530612245
7488,6.0,0,6,146,0.0666666666666666
7489,6.0,0,7,147,0.1111111111111111
7490,6.0,0,2,150,1.0
7491,6.0,0,0,152,0.2121212121212121
7492,6.0,0,0,153,0.2424242424242424
7493,6.0,0,0,155,0.1515151515151515
7496,6.0,0,3,162,0.0204081632653061
7498,6.0,0,6,167,0.0666666666666666
7499,6.0,0,1,169,0.2857142857142857
7500,6.0,0,1,174,0.2857142857142857
7517,6.0,0,3,198,0.1020408163265306
7522,6.0,0,4,209,0.1276595744680851
7526,6.0,0,6,216,0.0999999999999999
7528,6.0,0,6,218,0.0333333333333333
7529,6.0,0,4,219,0.5319148936170213
7530,6.0,0,4,220,0.1702127659574468
7540,6.0,0,7,238,0.2222222222222222
7557,6.0,0,7,270,0.4444444444444445
7561,6.0,0,0,277,0.0606060606060606
7567,6.0,1,3,0,0.1444444444444444
7568,6.0,1,7,1,0.375
7570,6.0,1,3,3,0.3444444444444444
7575,6.0,1,6,11,0.125
7576,6.0,1,6,12,0.05
7595,6.0,1,3,52,0.0333333333333333
7606,6.0,1,1,70,0.1739130434782608
7607,6.0,1,0,71,0.1666666666666666
7615,6.0,1,1,90,0.0869565217391304
7618,6.0,1,2,96,1.0
7623,6.0,1,4,108,0.15
7625,6.0,1,7,115,0.125
7630,6.0,1,1,122,0.108695652173913
7631,6.0,1,8,124,1.0
7635,6.0,1,6,129,0.2
7637,6.0,1,3,132,0.2333333333333333
7645,6.0,1,6,146,0.0666666666666666
7646,6.0,1,0,152,0.1666666666666666
7647,6.0,1,0,153,0.5
7652,6.0,1,3,162,0.0444444444444444
7656,6.0,1,6,167,0.225
7657,6.0,1,1,169,0.2391304347826087
7659,6.0,1,1,174,0.1739130434782608
7675,6.0,1,3,198,0.1999999999999999
7681,6.0,1,4,209,0.1
7685,6.0,1,6,216,0.05
7686,6.0,1,6,218,0.2833333333333334
7687,6.0,1,4,219,0.7499999999999999
7717,6.0,1,7,270,0.5
7720,6.0,1,0,277,0.1666666666666666
7725,6.0,1,1,285,0.217391304347826
7733,6.0,2,6,11,0.0833333333333333
7741,6.0,2,9,28,1.0
7749,6.0,2,0,49,1.0
7750,6.0,2,6,55,0.0833333333333333
7761,6.0,2,1,70,0.1428571428571428
7765,6.0,2,1,90,0.1142857142857142
7769,6.0,2,2,96,0.2222222222222222
7770,6.0,2,2,97,0.3333333333333333
7774,6.0,2,1,122,0.3714285714285714
7776,6.0,2,6,129,0.4166666666666667
7782,6.0,2,6,146,0.0833333333333333
7783,6.0,2,8,148,1.0
7785,6.0,2,2,150,0.4444444444444445
7790,6.0,2,6,167,0.25
7798,6.0,2,3,198,1.0
7804,6.0,2,6,218,0.0833333333333333
7829,6.0,2,1,285,0.3714285714285714
7834,6.0,3,3,3,0.4594594594594594
7838,6.0,3,6,12,0.0454545454545454
7846,6.0,3,3,52,0.1351351351351351
7851,6.0,3,1,70,0.1111111111111111
7860,6.0,3,7,115,0.5
7863,6.0,3,1,122,0.3333333333333333
7868,6.0,3,8,137,1.0
7871,6.0,3,6,146,0.3636363636363636
7873,6.0,3,3,162,0.027027027027027
7874,6.0,3,9,165,1.0
7875,6.0,3,6,167,0.1818181818181818
7876,6.0,3,1,174,0.1111111111111111
7889,6.0,3,3,198,0.3783783783783783
7893,6.0,3,4,209,1.0
7898,6.0,3,6,218,0.409090909090909
7906,6.0,3,7,238,0.5
7919,6.0,3,1,285,0.4444444444444445
7921,6.0,4,3,0,0.0769230769230769
7922,6.0,4,3,3,0.2307692307692307
7925,6.0,4,9,28,1.0
7928,6.0,4,0,49,0.761904761904762
7940,6.0,4,4,108,0.368421052631579
7950,6.0,4,0,152,0.1428571428571428
7951,6.0,4,0,153,0.0952380952380952
7953,6.0,4,3,162,0.5384615384615385
7954,6.0,4,6,167,0.4
7958,6.0,4,3,198,0.1538461538461538
7961,6.0,4,4,209,0.2631578947368421
7964,6.0,4,6,216,0.4
7966,6.0,4,6,218,0.2
7967,6.0,4,4,219,0.1052631578947368
7968,6.0,4,4,220,0.2631578947368421
7974,6.0,4,7,270,1.0
7979,6.0,5,9,18,0.3333333333333333
7982,6.0,5,9,28,0.3333333333333333
7994,6.0,5,1,122,1.0
7997,6.0,5,6,129,0.5
7999,6.0,5,6,146,0.5
8000,6.0,5,7,147,0.25
8002,6.0,5,9,165,0.3333333333333333
8006,6.0,5,5,191,0.3333333333333333
8014,6.0,5,5,264,0.6666666666666666
8017,6.0,5,7,270,0.75
8018,6.0,5,0,277,1.0
8019,6.0,6,3,0,0.0588235294117647
8021,6.0,6,3,3,0.5294117647058824
8026,6.0,6,6,11,0.25
8038,6.0,6,3,52,0.1764705882352941
8043,6.0,6,1,90,0.1538461538461538
8053,6.0,6,1,122,0.6153846153846154
8054,6.0,6,6,129,0.25
8060,6.0,6,6,146,0.125
8063,6.0,6,6,167,0.125
8064,6.0,6,1,174,0.0769230769230769
8071,6.0,6,3,198,0.2352941176470588
8078,6.0,6,6,216,0.25
8079,6.0,6,4,219,1.0
8086,6.0,6,7,238,1.0
8093,6.0,6,0,277,1.0
8097,6.0,6,1,285,0.1538461538461538
8099,6.0,7,3,0,0.4615384615384615
8100,6.0,7,7,1,0.2222222222222222
8102,6.0,7,3,3,0.1923076923076923
8107,6.0,7,6,11,0.1428571428571428
8108,6.0,7,6,12,0.1904761904761905
8113,6.0,7,9,18,0.6666666666666666
8126,6.0,7,0,49,0.1
8129,6.0,7,3,52,0.1923076923076923
8139,6.0,7,1,70,0.0588235294117647
8140,6.0,7,0,71,0.025
8156,6.0,7,4,108,0.0983606557377049
8159,6.0,7,7,115,0.2777777777777778
8163,6.0,7,1,122,0.6470588235294118
8165,6.0,7,8,124,0.5
8167,6.0,7,6,129,0.380952380952381
8170,6.0,7,3,132,0.0384615384615384
8180,6.0,7,6,146,0.1428571428571428
8181,6.0,7,7,147,0.1666666666666666
8182,6.0,7,8,148,0.5
8183,6.0,7,0,152,0.375
8184,6.0,7,0,153,0.25
8185,6.0,7,0,155,0.15
8190,6.0,7,3,162,0.0769230769230769
8192,6.0,7,9,165,0.3333333333333333
8194,6.0,7,6,167,0.0476190476190476
8195,6.0,7,1,169,0.1176470588235294
8196,6.0,7,1,174,0.1764705882352941
8209,6.0,7,3,198,0.0384615384615384
8216,6.0,7,4,209,0.0655737704918032
8220,6.0,7,6,218,0.0952380952380952
8221,6.0,7,4,219,0.819672131147541
8222,6.0,7,4,220,0.0163934426229508
8233,6.0,7,7,238,0.1666666666666666
8253,6.0,7,7,270,0.1666666666666666
8257,6.0,7,0,277,0.1
8264,6.0,8,3,0,0.0416666666666666
8266,6.0,8,3,3,0.6249999999999999
8271,6.0,8,6,11,0.3235294117647059
8272,6.0,8,6,12,0.1470588235294117
8282,6.0,8,3,52,0.1666666666666666
8292,6.0,8,0,71,0.3333333333333333
8295,6.0,8,8,82,0.0833333333333333
8298,6.0,8,1,90,0.0333333333333333
8307,6.0,8,1,122,0.1333333333333333
8308,6.0,8,8,124,0.25
8312,6.0,8,6,129,0.2647058823529412
8316,6.0,8,8,137,0.6666666666666666
8322,6.0,8,6,146,0.0588235294117647
8323,6.0,8,0,153,0.6666666666666666
8325,6.0,8,3,162,0.0416666666666666
8328,6.0,8,6,167,0.0588235294117647
8329,6.0,8,1,169,0.6333333333333333
8330,6.0,8,1,174,0.1333333333333333
8344,6.0,8,3,198,0.125
8350,6.0,8,4,209,1.0
8353,6.0,8,6,216,0.0294117647058823
8354,6.0,8,6,218,0.1176470588235294
8383,6.0,8,1,285,0.0666666666666666
8387,6.0,9,3,0,0.0952380952380952
8389,6.0,9,3,3,0.6190476190476191
8394,6.0,9,6,11,0.0444444444444444
8396,6.0,9,9,14,0.2413793103448276
8400,6.0,9,9,18,0.3103448275862069
8408,6.0,9,9,28,0.2758620689655172
8419,6.0,9,0,49,0.15625
8421,6.0,9,3,52,0.1904761904761905
8423,6.0,9,6,55,0.0222222222222222
8432,6.0,9,1,70,0.3823529411764705
8438,6.0,9,1,90,0.088235294117647
8451,6.0,9,7,115,0.1111111111111111
8457,6.0,9,1,122,0.1470588235294117
8460,6.0,9,6,129,0.1555555555555555
8470,6.0,9,6,146,0.1333333333333333
8471,6.0,9,7,147,0.1111111111111111
8473,6.0,9,0,152,0.40625
8474,6.0,9,0,153,0.3125
8475,6.0,9,0,154,0.03125
8482,6.0,9,9,165,0.1724137931034483
8484,6.0,9,6,167,0.5555555555555556
8485,6.0,9,1,174,0.1764705882352941
8498,6.0,9,5,191,0.5
8502,6.0,9,3,198,0.0952380952380952
8510,6.0,9,4,209,0.1428571428571428
8513,6.0,9,6,216,0.0222222222222222
8515,6.0,9,6,218,0.0666666666666666
8516,6.0,9,4,219,0.2857142857142857
8517,6.0,9,4,220,0.5714285714285714
8527,6.0,9,7,238,0.1111111111111111
8540,6.0,9,5,264,0.5
8545,6.0,9,7,270,0.6666666666666667
8551,6.0,9,0,277,0.09375
8554,6.0,9,1,285,0.2058823529411765
13649,7.0,0,3,0,0.1176470588235294
13650,7.0,0,7,1,0.2857142857142857
13652,7.0,0,3,3,0.2941176470588235
13656,7.0,0,6,12,0.2727272727272727
13657,7.0,0,9,14,0.25
13666,7.0,0,9,28,0.25
13677,7.0,0,3,52,0.1764705882352941
13686,7.0,0,0,71,0.24
13701,7.0,0,4,108,0.1470588235294117
13708,7.0,0,8,124,1.0
13712,7.0,0,6,129,0.3636363636363636
13713,7.0,0,3,132,0.0588235294117647
13716,7.0,0,6,146,0.1818181818181818
13717,7.0,0,7,147,0.1428571428571428
13719,7.0,0,0,152,0.24
13720,7.0,0,0,153,0.32
13721,7.0,0,0,154,0.08
13724,7.0,0,3,162,0.1176470588235294
13725,7.0,0,9,165,0.5
13726,7.0,0,6,167,0.1818181818181818
13727,7.0,0,1,169,0.2
13729,7.0,0,1,174,0.2
13747,7.0,0,3,198,0.2352941176470588
13752,7.0,0,4,209,0.088235294117647
13757,7.0,0,4,219,0.3823529411764705
13758,7.0,0,4,220,0.3823529411764705
13769,7.0,0,7,238,0.2857142857142857
13785,7.0,0,7,270,0.2857142857142857
13789,7.0,0,0,277,0.12
13795,7.0,0,1,285,0.6
13797,7.0,1,3,0,0.0985915492957746
13798,7.0,1,7,1,0.3333333333333333
13800,7.0,1,3,3,0.2535211267605634
13805,7.0,1,6,11,0.124223602484472
13806,7.0,1,6,12,0.093167701863354
13808,7.0,1,9,14,0.3333333333333333
13826,7.0,1,0,49,0.2
13828,7.0,1,3,52,0.0704225352112676
13830,7.0,1,6,55,0.0186335403726708
13841,7.0,1,1,70,0.048780487804878
13851,7.0,1,1,90,0.024390243902439
13855,7.0,1,2,96,0.5
13862,7.0,1,4,108,0.3333333333333333
13870,7.0,1,1,122,0.2439024390243902
13871,7.0,1,8,124,1.0
13873,7.0,1,6,129,0.2795031055900621
13875,7.0,1,3,132,0.1549295774647887
13882,7.0,1,6,146,0.0869565217391304
13883,7.0,1,2,150,0.5
13884,7.0,1,0,153,0.4
13888,7.0,1,3,162,0.0704225352112676
13890,7.0,1,9,165,0.6666666666666666
13892,7.0,1,6,167,0.124223602484472
13893,7.0,1,1,169,0.073170731707317
13896,7.0,1,1,174,0.2926829268292683
13913,7.0,1,3,198,0.352112676056338
13920,7.0,1,4,209,0.3333333333333333
13925,7.0,1,6,216,0.062111801242236
13927,7.0,1,6,218,0.2111801242236024
13928,7.0,1,4,219,0.3333333333333333
13959,7.0,1,7,270,0.6666666666666666
13961,7.0,1,0,277,0.4
13965,7.0,1,1,285,0.3170731707317073
13968,7.0,2,7,1,1.0
13969,7.0,2,3,3,1.0
13972,7.0,2,6,12,0.15
13977,7.0,2,9,28,0.5
13984,7.0,2,0,49,0.3333333333333333
13991,7.0,2,1,70,0.0476190476190476
13992,7.0,2,0,71,0.3333333333333333
13999,7.0,2,1,90,0.0952380952380952
14003,7.0,2,2,96,0.1428571428571428
14004,7.0,2,2,97,0.1428571428571428
14015,7.0,2,6,129,0.6
14020,7.0,2,2,150,0.7142857142857142
14021,7.0,2,0,153,0.3333333333333333
14026,7.0,2,9,165,0.5
14027,7.0,2,6,167,0.05
14028,7.0,2,1,169,0.0952380952380952
14029,7.0,2,1,174,0.6190476190476191
14041,7.0,2,6,216,0.1
14042,7.0,2,6,218,0.1
14065,7.0,2,1,285,0.1428571428571428
14068,7.0,3,3,0,0.0588235294117647
14070,7.0,3,3,3,0.4901960784313725
14073,7.0,3,6,11,0.0555555555555555
14082,7.0,3,3,52,0.0980392156862745
14092,7.0,3,1,70,0.2307692307692307
14103,7.0,3,4,108,0.3333333333333333
14109,7.0,3,1,122,0.3076923076923077
14112,7.0,3,6,129,0.3333333333333333
14113,7.0,3,3,132,0.0392156862745098
14118,7.0,3,6,146,0.1666666666666666
14121,7.0,3,6,167,0.1666666666666666
14136,7.0,3,3,198,0.3137254901960784
14140,7.0,3,4,209,0.6666666666666666
14144,7.0,3,6,216,0.0555555555555555
14145,7.0,3,6,218,0.2222222222222222
14153,7.0,3,7,238,0.3333333333333333
14164,7.0,3,7,270,0.6666666666666666
14169,7.0,3,1,285,0.4615384615384615
14171,7.0,4,3,0,0.1666666666666666
14172,7.0,4,3,3,0.3333333333333333
14178,7.0,4,0,49,0.7894736842105263
14183,7.0,4,0,71,0.0526315789473684
14188,7.0,4,4,108,0.5
14196,7.0,4,2,150,1.0
14197,7.0,4,0,152,0.0526315789473684
14198,7.0,4,0,153,0.1052631578947368
14201,7.0,4,3,162,0.3333333333333333
14202,7.0,4,6,167,0.25
14210,7.0,4,3,198,0.1666666666666666
14212,7.0,4,4,209,0.0909090909090909
14215,7.0,4,6,216,0.5
14216,7.0,4,6,218,0.25
14217,7.0,4,4,219,0.2272727272727272
14218,7.0,4,4,220,0.1818181818181818
14226,7.0,4,7,270,1.0
14231,7.0,4,1,285,1.0
14232,7.0,5,6,12,0.3333333333333333
14240,7.0,5,0,71,0.5
14247,7.0,5,1,122,1.0
14250,7.0,5,6,146,0.3333333333333333
14253,7.0,5,9,165,1.0
14254,7.0,5,6,167,0.3333333333333333
14259,7.0,5,5,191,0.6666666666666666
14272,7.0,5,5,264,0.3333333333333333
14275,7.0,5,0,277,0.5
14277,7.0,6,3,0,0.0769230769230769
14278,7.0,6,7,1,0.25
14280,7.0,6,3,3,0.5384615384615385
14295,7.0,6,3,52,0.0769230769230769
14296,7.0,6,6,55,0.2
14317,7.0,6,1,122,0.5789473684210527
14320,7.0,6,6,129,0.2
14325,7.0,6,6,146,0.2
14326,7.0,6,7,147,0.25
14330,7.0,6,6,167,0.2
14331,7.0,6,1,169,0.0526315789473684
14333,7.0,6,1,174,0.1052631578947368
14342,7.0,6,3,198,0.3076923076923077
14348,7.0,6,6,216,0.2
14349,7.0,6,4,219,1.0
14362,7.0,6,7,238,0.25
14369,7.0,6,7,270,0.25
14374,7.0,6,1,285,0.2631578947368421
14376,7.0,7,3,0,0.1111111111111111
14377,7.0,7,7,1,0.1875
14385,7.0,7,9,14,0.2
14389,7.0,7,9,18,0.2
14395,7.0,7,9,28,0.6
14408,7.0,7,0,49,0.1818181818181818
14410,7.0,7,3,52,0.3333333333333333
14419,7.0,7,1,70,0.1428571428571428
14429,7.0,7,1,90,0.1428571428571428
14436,7.0,7,4,108,0.3636363636363636
14441,7.0,7,7,115,0.375
14443,7.0,7,1,122,0.5714285714285714
14448,7.0,7,6,129,0.7142857142857142
14450,7.0,7,3,132,0.1111111111111111
14455,7.0,7,6,146,0.1428571428571428
14456,7.0,7,7,147,0.25
14457,7.0,7,0,152,0.3636363636363636
14458,7.0,7,0,153,0.1818181818181818
14459,7.0,7,0,155,0.0454545454545454
14463,7.0,7,3,162,0.2222222222222222
14465,7.0,7,1,169,0.1428571428571428
14479,7.0,7,3,198,0.2222222222222222
14487,7.0,7,6,218,0.1428571428571428
14488,7.0,7,4,219,0.5454545454545455
